id,smoking
215256,0.14
215257,0.07
215258,0.5
215259,0.85
215260,0.66
215261,0.89
215262,0.54
215263,0.08
215264,0.26
215265,0.16
215266,0.2
215267,0.2
215268,0.27
215269,0.15
215270,0.47
215271,0.83
215272,0.45
215273,0.58
215274,0.16
215275,0.63
215276,0.67
215277,0.59
215278,0.26
215279,0.11
215280,0.0
215281,0.31
215282,0.31
215283,0.91
215284,0.4
215285,0.08
215286,0.02
215287,0.32
215288,0.56
215289,0.86
215290,0.66
215291,0.39
215292,0.73
215293,0.25
215294,0.26
215295,0.59
215296,0.61
215297,0.24
215298,0.17
215299,0.67
215300,0.46
215301,0.63
215302,0.22
215303,0.66
215304,0.19
215305,0.82
215306,0.73
215307,0.77
215308,0.53
215309,0.64
215310,0.21
215311,0.17
215312,0.61
215313,0.22
215314,0.38
215315,0.29
215316,0.77
215317,0.11
215318,0.68
215319,0.81
215320,0.45
215321,0.03
215322,0.84
215323,0.8
215324,0.35
215325,0.59
215326,0.37
215327,0.11
215328,0.93
215329,0.84
215330,0.04
215331,0.96
215332,0.6
215333,0.42
215334,0.07
215335,0.84
215336,0.45
215337,0.77
215338,0.73
215339,0.65
215340,0.33
215341,0.22
215342,0.39
215343,0.19
215344,0.15
215345,0.02
215346,0.22
215347,0.12
215348,0.21
215349,0.43
215350,0.56
215351,0.24
215352,0.07
215353,0.08
215354,0.28
215355,0.63
215356,0.62
215357,0.82
215358,0.22
215359,0.18
215360,0.85
215361,0.08
215362,0.48
215363,0.11
215364,0.19
215365,0.48
215366,0.27
215367,0.73
215368,0.06
215369,0.81
215370,0.85
215371,0.3
215372,0.8
215373,0.38
215374,0.74
215375,0.4
215376,0.69
215377,0.43
215378,0.66
215379,0.13
215380,0.19
215381,0.25
215382,0.79
215383,0.08
215384,0.21
215385,0.59
215386,0.66
215387,0.81
215388,0.77
215389,0.51
215390,0.2
215391,0.23
215392,0.51
215393,0.05
215394,0.75
215395,0.64
215396,0.34
215397,0.11
215398,0.23
215399,0.95
215400,0.11
215401,0.25
215402,0.64
215403,0.95
215404,0.29
215405,0.35
215406,0.11
215407,0.53
215408,0.67
215409,0.11
215410,0.57
215411,0.16
215412,0.03
215413,0.71
215414,0.71
215415,0.14
215416,0.05
215417,0.23
215418,0.99
215419,0.04
215420,0.43
215421,0.05
215422,0.89
215423,0.5
215424,0.01
215425,0.37
215426,0.78
215427,0.23
215428,0.12
215429,0.23
215430,0.66
215431,0.27
215432,0.95
215433,0.08
215434,0.67
215435,0.12
215436,0.11
215437,0.42
215438,0.54
215439,0.75
215440,0.03
215441,0.57
215442,0.47
215443,0.06
215444,0.89
215445,0.89
215446,0.56
215447,0.37
215448,0.59
215449,0.32
215450,0.12
215451,0.29
215452,0.33
215453,0.63
215454,0.54
215455,0.35
215456,0.14
215457,0.31
215458,0.21
215459,0.86
215460,0.12
215461,0.53
215462,0.67
215463,0.5
215464,0.64
215465,0.73
215466,0.86
215467,0.52
215468,0.41
215469,0.13
215470,0.08
215471,0.39
215472,0.62
215473,0.2
215474,0.08
215475,0.1
215476,0.15
215477,0.66
215478,0.52
215479,0.93
215480,0.66
215481,0.63
215482,0.06
215483,0.16
215484,0.44
215485,0.09
215486,0.11
215487,0.48
215488,0.05
215489,0.84
215490,0.49
215491,0.86
215492,0.63
215493,0.29
215494,0.14
215495,0.22
215496,0.86
215497,0.8
215498,0.59
215499,0.82
215500,0.69
215501,0.45
215502,0.9
215503,0.5
215504,0.72
215505,0.13
215506,0.17
215507,0.14
215508,0.6
215509,0.38
215510,0.92
215511,0.5
215512,0.09
215513,0.83
215514,0.6
215515,0.74
215516,0.59
215517,0.4
215518,0.72
215519,0.81
215520,0.07
215521,0.7
215522,0.89
215523,0.29
215524,0.48
215525,0.68
215526,0.04
215527,0.8
215528,0.19
215529,0.74
215530,0.76
215531,0.05
215532,0.16
215533,0.22
215534,0.79
215535,0.44
215536,0.6
215537,0.48
215538,0.88
215539,0.74
215540,0.08
215541,0.38
215542,0.04
215543,0.52
215544,0.19
215545,0.77
215546,0.85
215547,0.82
215548,0.05
215549,0.08
215550,0.56
215551,0.11
215552,0.22
215553,0.13
215554,0.89
215555,0.19
215556,0.28
215557,0.53
215558,0.44
215559,0.44
215560,0.98
215561,0.47
215562,0.78
215563,0.12
215564,0.49
215565,0.08
215566,0.4
215567,0.52
215568,0.09
215569,0.06
215570,0.73
215571,0.22
215572,0.07
215573,0.65
215574,0.35
215575,0.32
215576,0.67
215577,0.36
215578,0.01
215579,0.11
215580,0.21
215581,0.66
215582,0.86
215583,0.8
215584,0.44
215585,0.36
215586,0.61
215587,0.33
215588,0.83
215589,0.47
215590,0.72
215591,0.73
215592,0.39
215593,0.73
215594,0.25
215595,0.18
215596,0.48
215597,0.55
215598,0.73
215599,0.21
215600,0.15
215601,0.1
215602,0.17
215603,0.11
215604,0.76
215605,0.03
215606,0.78
215607,0.18
215608,0.22
215609,0.09
215610,0.23
215611,0.46
215612,0.48
215613,0.8
215614,0.2
215615,0.67
215616,0.45
215617,0.02
215618,0.68
215619,0.74
215620,0.49
215621,0.12
215622,0.46
215623,0.61
215624,0.26
215625,0.6
215626,0.54
215627,0.53
215628,0.91
215629,0.54
215630,0.26
215631,0.2
215632,0.96
215633,0.58
215634,0.02
215635,0.44
215636,0.36
215637,0.5
215638,0.5
215639,0.36
215640,1.0
215641,0.51
215642,0.48
215643,0.46
215644,0.7
215645,0.88
215646,0.31
215647,0.83
215648,0.49
215649,0.03
215650,1.0
215651,0.8
215652,0.57
215653,0.15
215654,0.06
215655,0.06
215656,0.13
215657,0.75
215658,0.67
215659,0.49
215660,0.69
215661,0.66
215662,0.37
215663,0.23
215664,0.55
215665,0.82
215666,0.27
215667,0.74
215668,0.54
215669,0.51
215670,0.37
215671,0.07
215672,0.83
215673,0.75
215674,0.62
215675,0.1
215676,0.51
215677,0.46
215678,0.41
215679,0.14
215680,0.89
215681,0.3
215682,0.43
215683,0.56
215684,0.52
215685,0.67
215686,0.08
215687,0.18
215688,0.68
215689,0.71
215690,0.57
215691,0.67
215692,0.85
215693,0.74
215694,0.07
215695,0.59
215696,0.53
215697,0.15
215698,0.14
215699,0.56
215700,0.08
215701,0.17
215702,0.38
215703,0.17
215704,0.88
215705,0.8
215706,0.17
215707,0.48
215708,0.85
215709,0.65
215710,0.8
215711,0.94
215712,0.07
215713,0.15
215714,0.92
215715,0.74
215716,0.9
215717,0.64
215718,0.85
215719,0.83
215720,0.04
215721,0.07
215722,0.7
215723,0.57
215724,0.56
215725,0.31
215726,0.35
215727,0.26
215728,0.61
215729,0.15
215730,0.61
215731,0.08
215732,0.09
215733,0.48
215734,0.29
215735,0.98
215736,0.28
215737,0.17
215738,0.86
215739,0.41
215740,0.35
215741,0.26
215742,0.16
215743,0.73
215744,0.95
215745,0.65
215746,0.86
215747,0.71
215748,0.28
215749,0.6
215750,0.04
215751,0.05
215752,0.39
215753,0.33
215754,0.82
215755,0.63
215756,0.12
215757,0.09
215758,0.26
215759,0.59
215760,0.66
215761,0.29
215762,0.14
215763,0.77
215764,0.05
215765,0.42
215766,0.08
215767,0.01
215768,0.2
215769,0.72
215770,0.82
215771,0.43
215772,0.05
215773,0.83
215774,0.49
215775,0.1
215776,0.23
215777,0.08
215778,0.23
215779,0.11
215780,0.79
215781,0.83
215782,0.83
215783,0.23
215784,0.64
215785,0.15
215786,0.5
215787,0.41
215788,0.57
215789,0.11
215790,0.34
215791,0.89
215792,0.05
215793,0.22
215794,0.74
215795,0.19
215796,0.8
215797,0.09
215798,0.74
215799,0.75
215800,0.82
215801,0.08
215802,0.61
215803,0.03
215804,0.41
215805,0.79
215806,0.69
215807,0.55
215808,0.87
215809,0.07
215810,0.39
215811,0.61
215812,0.32
215813,0.2
215814,0.77
215815,0.73
215816,0.9
215817,0.81
215818,0.29
215819,0.79
215820,0.33
215821,0.11
215822,0.74
215823,0.91
215824,0.14
215825,0.3
215826,0.39
215827,0.21
215828,0.08
215829,0.37
215830,0.68
215831,0.73
215832,0.29
215833,0.26
215834,0.26
215835,0.44
215836,0.25
215837,0.85
215838,0.38
215839,0.14
215840,0.83
215841,0.52
215842,0.73
215843,0.28
215844,0.41
215845,0.98
215846,0.54
215847,0.06
215848,0.33
215849,0.22
215850,0.33
215851,0.2
215852,0.73
215853,0.02
215854,0.54
215855,0.65
215856,0.36
215857,0.56
215858,0.1
215859,0.13
215860,0.02
215861,0.67
215862,0.94
215863,0.56
215864,0.55
215865,0.52
215866,0.14
215867,0.4
215868,0.69
215869,0.1
215870,0.69
215871,0.49
215872,0.88
215873,0.42
215874,0.07
215875,0.47
215876,0.58
215877,0.13
215878,0.59
215879,0.31
215880,0.09
215881,0.78
215882,0.65
215883,0.2
215884,0.8
215885,0.37
215886,0.7
215887,0.9
215888,0.31
215889,0.92
215890,0.74
215891,0.22
215892,0.42
215893,0.72
215894,0.48
215895,0.17
215896,0.56
215897,0.77
215898,0.33
215899,0.2
215900,0.08
215901,0.3
215902,0.39
215903,0.2
215904,0.2
215905,0.16
215906,0.11
215907,0.32
215908,0.88
215909,0.28
215910,0.23
215911,0.46
215912,0.59
215913,0.56
215914,0.23
215915,0.21
215916,0.25
215917,0.55
215918,0.29
215919,0.66
215920,0.53
215921,0.36
215922,0.2
215923,0.95
215924,0.9
215925,0.46
215926,0.62
215927,0.83
215928,0.7
215929,0.05
215930,0.05
215931,0.76
215932,0.36
215933,0.33
215934,0.1
215935,0.64
215936,0.65
215937,0.54
215938,0.01
215939,0.98
215940,0.34
215941,0.36
215942,0.09
215943,0.93
215944,0.02
215945,0.07
215946,0.58
215947,0.24
215948,0.67
215949,0.12
215950,0.72
215951,0.99
215952,0.33
215953,0.79
215954,0.72
215955,0.55
215956,0.82
215957,0.06
215958,0.55
215959,0.16
215960,0.03
215961,0.85
215962,0.45
215963,0.02
215964,0.35
215965,0.36
215966,0.24
215967,0.15
215968,0.06
215969,0.07
215970,0.29
215971,0.69
215972,0.25
215973,0.59
215974,0.3
215975,0.72
215976,0.64
215977,0.63
215978,0.63
215979,0.45
215980,0.58
215981,0.39
215982,0.17
215983,0.67
215984,0.66
215985,0.86
215986,0.69
215987,0.72
215988,0.28
215989,0.1
215990,0.85
215991,0.72
215992,0.89
215993,0.71
215994,0.1
215995,0.28
215996,0.74
215997,0.65
215998,0.6
215999,0.99
216000,0.51
216001,0.56
216002,0.48
216003,0.12
216004,0.09
216005,0.56
216006,0.58
216007,0.53
216008,0.54
216009,0.41
216010,0.12
216011,0.08
216012,0.21
216013,0.36
216014,0.94
216015,0.45
216016,0.49
216017,0.58
216018,0.44
216019,0.48
216020,0.08
216021,0.64
216022,0.92
216023,0.65
216024,0.52
216025,0.48
216026,0.16
216027,0.14
216028,0.25
216029,0.15
216030,0.3
216031,0.15
216032,0.87
216033,0.08
216034,0.57
216035,0.06
216036,0.22
216037,0.19
216038,0.04
216039,0.56
216040,0.49
216041,0.16
216042,0.28
216043,0.17
216044,0.22
216045,0.05
216046,0.87
216047,0.71
216048,0.86
216049,0.53
216050,0.61
216051,0.73
216052,0.51
216053,0.68
216054,0.6
216055,0.67
216056,0.59
216057,0.65
216058,0.6
216059,0.44
216060,0.2
216061,0.39
216062,0.08
216063,0.46
216064,0.71
216065,0.57
216066,0.59
216067,0.42
216068,0.82
216069,0.61
216070,0.34
216071,0.26
216072,0.46
216073,0.41
216074,0.38
216075,0.71
216076,0.59
216077,0.06
216078,0.47
216079,0.87
216080,0.83
216081,0.55
216082,0.77
216083,0.1
216084,0.38
216085,0.61
216086,0.05
216087,0.34
216088,0.4
216089,0.25
216090,0.21
216091,0.22
216092,0.2
216093,0.22
216094,0.04
216095,0.4
216096,0.09
216097,0.78
216098,0.57
216099,0.39
216100,0.22
216101,0.12
216102,0.84
216103,0.78
216104,0.16
216105,0.52
216106,0.8
216107,0.48
216108,0.69
216109,0.26
216110,0.45
216111,0.03
216112,0.09
216113,0.08
216114,0.55
216115,0.79
216116,0.2
216117,0.2
216118,0.75
216119,0.48
216120,0.31
216121,0.47
216122,0.11
216123,0.52
216124,0.13
216125,0.35
216126,0.43
216127,0.4
216128,0.56
216129,0.33
216130,0.27
216131,0.45
216132,0.07
216133,0.06
216134,0.72
216135,0.16
216136,0.46
216137,0.72
216138,0.28
216139,0.07
216140,0.59
216141,0.11
216142,0.5
216143,0.69
216144,0.18
216145,0.34
216146,0.56
216147,0.71
216148,0.92
216149,0.94
216150,0.73
216151,0.86
216152,0.23
216153,0.21
216154,0.68
216155,0.41
216156,0.91
216157,0.9
216158,0.1
216159,0.05
216160,0.23
216161,0.75
216162,0.52
216163,0.57
216164,0.47
216165,0.08
216166,0.8
216167,0.17
216168,0.97
216169,0.3
216170,0.2
216171,0.13
216172,0.5
216173,0.52
216174,0.95
216175,0.45
216176,0.43
216177,0.33
216178,0.21
216179,0.87
216180,0.96
216181,0.31
216182,0.53
216183,0.05
216184,0.22
216185,0.51
216186,0.77
216187,0.44
216188,0.05
216189,0.69
216190,0.21
216191,1.0
216192,0.33
216193,0.06
216194,0.07
216195,0.54
216196,0.53
216197,0.42
216198,0.82
216199,0.62
216200,0.17
216201,0.82
216202,0.17
216203,0.31
216204,0.08
216205,0.16
216206,0.71
216207,0.18
216208,0.77
216209,0.22
216210,0.62
216211,0.14
216212,0.94
216213,0.89
216214,0.68
216215,0.49
216216,0.92
216217,0.14
216218,0.27
216219,0.94
216220,0.59
216221,0.79
216222,0.05
216223,0.55
216224,0.45
216225,0.61
216226,0.76
216227,0.46
216228,0.92
216229,0.1
216230,0.36
216231,0.59
216232,0.74
216233,0.5
216234,0.16
216235,0.58
216236,0.68
216237,0.93
216238,0.52
216239,0.28
216240,0.39
216241,0.21
216242,0.57
216243,0.63
216244,0.29
216245,0.64
216246,0.66
216247,0.72
216248,0.01
216249,0.44
216250,0.9
216251,0.18
216252,0.78
216253,0.95
216254,0.06
216255,0.95
216256,0.26
216257,0.13
216258,0.52
216259,0.38
216260,0.81
216261,0.37
216262,0.41
216263,0.06
216264,0.13
216265,0.12
216266,0.1
216267,0.14
216268,0.32
216269,0.2
216270,0.54
216271,0.74
216272,0.76
216273,0.92
216274,0.4
216275,0.9
216276,0.09
216277,0.66
216278,0.01
216279,0.45
216280,0.53
216281,0.79
216282,0.63
216283,0.29
216284,0.45
216285,0.56
216286,0.03
216287,0.15
216288,0.04
216289,0.31
216290,0.05
216291,0.05
216292,0.07
216293,0.13
216294,0.8
216295,0.64
216296,0.39
216297,0.72
216298,0.11
216299,0.59
216300,0.43
216301,0.71
216302,0.46
216303,0.87
216304,0.34
216305,0.93
216306,0.21
216307,0.01
216308,0.28
216309,0.09
216310,0.47
216311,0.55
216312,0.28
216313,0.39
216314,0.71
216315,0.08
216316,0.69
216317,0.08
216318,0.79
216319,0.36
216320,0.64
216321,0.22
216322,0.11
216323,0.79
216324,0.71
216325,0.49
216326,0.07
216327,0.09
216328,0.37
216329,0.08
216330,0.8
216331,0.74
216332,0.71
216333,0.44
216334,0.13
216335,0.14
216336,0.03
216337,0.52
216338,0.67
216339,0.51
216340,0.83
216341,0.33
216342,0.8
216343,0.1
216344,0.4
216345,0.18
216346,0.07
216347,0.98
216348,0.03
216349,0.29
216350,0.43
216351,0.03
216352,0.59
216353,0.19
216354,0.86
216355,0.79
216356,0.71
216357,0.91
216358,0.22
216359,0.13
216360,0.8
216361,0.58
216362,0.73
216363,0.03
216364,0.33
216365,0.71
216366,0.06
216367,0.95
216368,0.59
216369,0.65
216370,0.82
216371,0.15
216372,0.42
216373,0.15
216374,0.51
216375,0.74
216376,0.51
216377,0.66
216378,0.44
216379,0.38
216380,0.77
216381,0.17
216382,0.21
216383,0.55
216384,0.58
216385,0.87
216386,0.34
216387,0.05
216388,0.12
216389,0.17
216390,0.04
216391,0.4
216392,0.93
216393,0.04
216394,0.38
216395,0.87
216396,0.22
216397,0.53
216398,0.96
216399,0.24
216400,0.92
216401,0.98
216402,0.3
216403,0.63
216404,0.26
216405,0.65
216406,0.56
216407,0.76
216408,0.2
216409,0.74
216410,0.9
216411,0.6
216412,0.16
216413,0.33
216414,0.36
216415,0.41
216416,0.62
216417,0.11
216418,0.09
216419,0.24
216420,0.12
216421,0.71
216422,0.9
216423,0.1
216424,0.38
216425,0.08
216426,0.49
216427,0.23
216428,0.4
216429,0.65
216430,0.53
216431,0.15
216432,0.3
216433,0.32
216434,0.12
216435,0.39
216436,0.6
216437,0.3
216438,0.7
216439,0.54
216440,0.34
216441,0.57
216442,0.67
216443,0.5
216444,0.64
216445,0.84
216446,0.36
216447,0.13
216448,0.24
216449,0.02
216450,0.7
216451,0.37
216452,0.14
216453,0.91
216454,0.42
216455,0.58
216456,0.09
216457,0.18
216458,0.77
216459,0.73
216460,0.23
216461,0.7
216462,0.6
216463,0.36
216464,0.08
216465,0.05
216466,0.93
216467,0.68
216468,0.08
216469,0.12
216470,0.35
216471,0.54
216472,0.08
216473,0.04
216474,0.52
216475,0.05
216476,0.73
216477,0.08
216478,0.43
216479,0.2
216480,0.48
216481,0.16
216482,0.21
216483,0.1
216484,0.86
216485,0.06
216486,0.61
216487,0.69
216488,0.45
216489,0.71
216490,0.31
216491,0.08
216492,0.79
216493,0.91
216494,0.25
216495,0.42
216496,0.07
216497,0.4
216498,0.65
216499,0.37
216500,0.17
216501,0.16
216502,0.24
216503,0.11
216504,0.29
216505,0.42
216506,0.54
216507,0.73
216508,0.31
216509,0.14
216510,0.47
216511,0.55
216512,0.64
216513,0.61
216514,0.25
216515,0.87
216516,0.38
216517,0.16
216518,0.16
216519,0.45
216520,0.26
216521,0.7
216522,0.05
216523,0.1
216524,0.43
216525,0.45
216526,0.04
216527,0.36
216528,0.08
216529,0.62
216530,0.47
216531,0.57
216532,0.06
216533,0.67
216534,0.18
216535,0.07
216536,0.13
216537,0.23
216538,0.25
216539,0.9
216540,0.78
216541,0.16
216542,0.43
216543,0.08
216544,0.45
216545,0.16
216546,0.94
216547,0.45
216548,0.05
216549,0.35
216550,0.36
216551,0.83
216552,0.07
216553,0.4
216554,0.67
216555,0.19
216556,0.07
216557,0.05
216558,0.4
216559,0.57
216560,0.05
216561,0.16
216562,0.22
216563,0.67
216564,0.64
216565,0.69
216566,0.4
216567,0.5
216568,0.1
216569,0.62
216570,0.22
216571,0.56
216572,0.11
216573,0.11
216574,0.12
216575,0.16
216576,0.27
216577,0.37
216578,0.16
216579,0.25
216580,0.18
216581,0.16
216582,0.7
216583,0.77
216584,0.39
216585,0.65
216586,0.04
216587,0.03
216588,0.93
216589,0.14
216590,0.17
216591,0.98
216592,0.37
216593,0.92
216594,0.2
216595,0.47
216596,0.05
216597,0.62
216598,0.11
216599,0.15
216600,0.31
216601,0.85
216602,0.06
216603,0.56
216604,0.89
216605,0.64
216606,0.82
216607,0.1
216608,0.52
216609,0.84
216610,0.43
216611,0.64
216612,0.12
216613,0.79
216614,0.01
216615,0.65
216616,0.22
216617,0.06
216618,0.02
216619,0.21
216620,0.82
216621,0.73
216622,0.11
216623,0.55
216624,0.1
216625,0.92
216626,0.48
216627,0.69
216628,0.9
216629,0.2
216630,0.31
216631,0.71
216632,0.49
216633,0.19
216634,0.77
216635,0.14
216636,0.64
216637,0.13
216638,0.23
216639,0.3
216640,0.09
216641,0.84
216642,0.12
216643,0.61
216644,0.38
216645,0.9
216646,0.71
216647,0.17
216648,0.07
216649,0.52
216650,0.87
216651,0.08
216652,0.93
216653,0.69
216654,0.09
216655,0.02
216656,0.15
216657,0.87
216658,0.08
216659,0.3
216660,0.87
216661,0.22
216662,0.48
216663,0.38
216664,0.51
216665,0.61
216666,0.75
216667,0.14
216668,0.11
216669,0.67
216670,0.04
216671,0.26
216672,0.82
216673,0.14
216674,0.49
216675,0.15
216676,0.19
216677,0.23
216678,0.4
216679,0.8
216680,0.32
216681,0.82
216682,0.58
216683,0.21
216684,0.84
216685,0.54
216686,0.39
216687,0.29
216688,0.2
216689,0.74
216690,0.34
216691,0.64
216692,0.08
216693,0.23
216694,0.72
216695,0.05
216696,0.33
216697,0.77
216698,0.08
216699,0.25
216700,0.34
216701,0.26
216702,0.85
216703,0.1
216704,0.82
216705,0.13
216706,0.17
216707,0.16
216708,0.64
216709,0.8
216710,0.18
216711,0.74
216712,0.14
216713,0.78
216714,0.86
216715,0.55
216716,0.35
216717,0.62
216718,0.25
216719,0.33
216720,0.54
216721,0.27
216722,0.45
216723,0.26
216724,0.86
216725,0.49
216726,0.72
216727,0.64
216728,0.53
216729,0.4
216730,0.6
216731,0.3
216732,0.9
216733,0.08
216734,0.83
216735,0.32
216736,0.58
216737,0.17
216738,0.29
216739,0.11
216740,0.09
216741,0.91
216742,0.62
216743,0.55
216744,0.62
216745,0.06
